itemUID,issueDate,itemResidency,duration,durationValue,residency,state,itemType,itemYear,price,birthYear,gender,county,customerUID,age
16292,2012-12-16,NA,Annual,1,T,NE,WaterFowl,2013,5,1968,Male,garden,1132,44
20268,2013-10-13,T,Season,1,T,NE,Deer,2013,30,1968,Male,garden,1132,45
21565,2013-12-22,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1968,Male,garden,1132,45
21589,2013-12-22,NA,Annual,1,T,NE,WaterFowl,2014,5,1968,Male,garden,1132,45
25480,2014-10-08,T,Season,1,T,NE,Deer,2014,73.5,1968,Male,garden,1132,46
27056,2014-12-31,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1968,Male,garden,1132,46
27060,2014-12-31,NA,Annual,1,T,NE,WaterFowl,2015,5,1968,Male,garden,1132,46
32456,2016-01-01,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1968,Male,garden,1132,48
32474,2016-01-01,NA,Annual,1,T,NE,WaterFowl,2016,5.5,1968,Male,garden,1132,48
37937,2016-12-31,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1968,Male,garden,1132,48
37948,2016-12-31,NA,Annual,1,T,NE,WaterFowl,2017,10,1968,Male,garden,1132,48
43060,2017-12-31,T,Annual,1,T,NE,Hunt Fish Combo,2018,37,1968,Male,garden,1132,49
43070,2017-12-31,NA,Annual,1,T,NE,WaterFowl,2018,10,1968,Male,garden,1132,49
463,2010-01-13,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1949,Male,harlan,1133,61
4387,2010-10-28,T,Season,1,T,NE,Deer,2010,30,1949,Male,harlan,1133,61
5396,2010-12-10,T,Season,1,T,NE,Deer,2010,30,1949,Male,harlan,1133,61
6248,2011-02-17,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1949,Male,harlan,1133,62
11564,2012-02-02,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1949,Male,harlan,1133,63
17075,2013-02-24,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1949,Male,harlan,1133,64
24269,2014-07-03,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1949,Male,harlan,1133,65
25887,2014-11-03,T,Season,1,T,NE,Deer,2014,30,1949,Male,harlan,1133,65
27669,2015-03-12,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1949,Male,harlan,1133,66
34189,2016-05-08,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1949,Male,harlan,1133,67
44909,2018-05-29,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1949,Male,harlan,1133,69
2300,2010-06-05,T,Annual,1,T,NE,Fish,2010,18.5,1980,Male,colfax,1134,30
17936,2013-05-01,T,Annual,1,T,NE,Fish,2013,18.5,1980,Male,colfax,1134,33
35040,2016-06-25,T,Annual,1,T,NE,Fish,2016,19.5,1980,Male,colfax,1134,36
3512,2010-09-06,F,Annual,1,F,WY,Hunt,2010,81,1957,Male,NA,1135,53
8938,2011-09-05,F,Annual,1,F,WY,Hunt,2011,81,1957,Male,NA,1135,54
19758,2013-09-02,F,Annual,1,F,WY,Hunt,2013,81,1957,Male,NA,1135,56
25012,2014-09-02,F,2-Day,1,F,WY,Hunt,2014,56,1957,Male,NA,1135,57
30447,2015-09-06,F,Annual,1,F,WY,Hunt,2015,81,1957,Male,NA,1135,58
30470,2015-09-06,NA,Annual,1,F,WY,WaterFowl,2015,5,1957,Male,NA,1135,58
32814,2016-01-16,F,Annual,1,F,WY,Hunt,2016,82,1957,Male,NA,1135,59
32827,2016-01-16,NA,Annual,1,F,WY,WaterFowl,2016,5.5,1957,Male,NA,1135,59
38313,2017-01-16,F,Annual,1,F,WY,Hunt,2017,97,1957,Male,NA,1135,60
38324,2017-01-16,NA,Annual,1,F,WY,WaterFowl,2017,10,1957,Male,NA,1135,60
39733,2017-05-14,F,3-Day,1,F,WY,Fish,2017,22,1957,Male,NA,1135,60
43409,2018-01-19,F,Annual,1,F,WY,Hunt,2018,97,1957,Male,NA,1135,61
43415,2018-01-19,NA,Annual,1,F,WY,WaterFowl,2018,10,1957,Male,NA,1135,61
7031,2011-04-21,T,Annual,1,T,NE,Fish,2011,18.5,1950,Male,saline,1136,61
9502,2011-10-11,T,Season,1,T,NE,Deer,2011,30,1950,Male,saline,1136,61
23060,2014-04-24,T,Annual,1,T,NE,Fish,2014,18.5,1950,Male,saline,1136,64
29721,2015-07-11,T,Annual,1,T,NE,Fish,2015,18.5,1950,Male,saline,1136,65
34420,2016-05-22,T,Annual,1,T,NE,Fish,2016,19.5,1950,Male,saline,1136,66
36896,2016-11-05,T,Season,1,T,NE,Deer,2016,16.5,1950,Male,saline,1136,66
39083,2017-04-10,T,Annual,1,T,NE,Fish,2017,23,1950,Male,saline,1136,67
3292,2010-08-16,T,Annual,1,T,NE,Fish,2010,18.5,1977,Female,saunders,1137,33
4333,2010-10-25,T,Season,1,T,NE,Deer,2010,30,1977,Female,saunders,1137,33
9223,2011-09-23,T,Season,1,T,NE,Fall Turkey,2011,24,1977,Female,saunders,1137,34
9224,2011-09-23,T,Season,1,T,NE,Deer,2011,30,1977,Female,saunders,1137,34
10550,2011-11-17,T,Season,1,T,NE,Deer,2011,30,1977,Female,saunders,1137,34
10579,2011-11-19,T,Season,1,T,NE,Deer,2011,30,1977,Female,saunders,1137,34
12054,2012-03-25,T,Season,1,T,NE,Spring Turkey,2012,24,1977,Female,saunders,1137,35
12092,2012-03-26,T,Annual,1,T,NE,Fish,2012,18.5,1977,Female,saunders,1137,35
15240,2012-10-21,T,Season,1,T,NE,Deer,2012,30,1977,Female,saunders,1137,35
15241,2012-10-21,T,Season,1,T,NE,Fall Turkey,2012,24,1977,Female,saunders,1137,35
15571,2012-11-05,T,Season,1,T,NE,Deer,2012,30,1977,Female,saunders,1137,35
17720,2013-04-21,T,Season,1,T,NE,Spring Turkey,2013,24,1977,Female,saunders,1137,36
17834,2013-04-28,T,Season,1,T,NE,Spring Turkey,2013,24,1977,Female,saunders,1137,36
20360,2013-10-20,T,Season,1,T,NE,Deer,2013,30,1977,Female,saunders,1137,36
20361,2013-10-20,T,Season,1,T,NE,Deer,2013,30,1977,Female,saunders,1137,36
20846,2013-11-12,T,Season,1,T,NE,Deer,2013,11,1977,Female,saunders,1137,36
23775,2014-05-31,T,Annual,1,T,NE,Fish,2014,18.5,1977,Female,saunders,1137,37
25008,2014-09-02,T,Annual,1,T,NE,Hunt,2014,14,1977,Female,saunders,1137,37
25039,2014-09-02,NA,Annual,1,T,NE,WaterFowl,2014,5,1977,Female,saunders,1137,37
25605,2014-10-19,T,Season,1,T,NE,Deer,2014,30,1977,Female,saunders,1137,37
26020,2014-11-07,T,Season,1,T,NE,Deer,2014,30,1977,Female,saunders,1137,37
28202,2015-04-12,T,Season,1,T,NE,Spring Turkey,2015,24,1977,Female,saunders,1137,38
30993,2015-10-18,T,Season,1,T,NE,Deer,2015,30,1977,Female,saunders,1137,38
31106,2015-10-25,T,Season,1,T,NE,Deer,2015,30,1977,Female,saunders,1137,38
32495,2016-01-02,T,Season,1,T,NE,Deer,2015,11,1977,Female,saunders,1137,39
33441,2016-03-26,T,Season,1,T,NE,Spring Turkey,2016,25,1977,Female,saunders,1137,39
33442,2016-03-26,T,Season,1,T,NE,Spring Turkey,2016,25,1977,Female,saunders,1137,39
33851,2016-04-18,T,Annual,1,T,NE,Fish,2016,19.5,1977,Female,saunders,1137,39
36583,2016-10-24,T,Season,1,T,NE,Deer,2016,31,1977,Female,saunders,1137,39
37162,2016-11-12,T,Season,1,T,NE,Deer,2016,31,1977,Female,saunders,1137,39
38019,2017-01-03,T,Season,1,T,NE,Deer,2016,12,1977,Female,saunders,1137,40
38974,2017-04-04,T,Season,1,T,NE,Spring Turkey,2017,30,1977,Female,saunders,1137,40
40243,2017-06-12,T,Annual,1,T,NE,Fish,2017,23,1977,Female,saunders,1137,40
41535,2017-10-01,T,Annual,1,T,NE,Hunt,2017,18,1977,Female,saunders,1137,40
41536,2017-10-01,T,Season,1,T,NE,Deer,2017,14,1977,Female,saunders,1137,40
41537,2017-10-01,T,Season,1,T,NE,Deer,2017,37,1977,Female,saunders,1137,40
41875,2017-10-26,T,Season,1,T,NE,Deer,2017,37,1977,Female,saunders,1137,40
41971,2017-10-30,T,Season,1,T,NE,Deer,2017,37,1977,Female,saunders,1137,40
45044,2018-06-05,T,Annual,1,T,NE,Fish,2018,23,1977,Female,saunders,1137,41
46612,2018-10-14,T,Season,1,T,NE,Deer,2018,37,1977,Female,saunders,1137,41
46613,2018-10-14,T,Season,1,T,NE,Deer,2018,37,1977,Female,saunders,1137,41
47024,2018-11-03,T,Season,1,T,NE,Deer,2018,37,1977,Female,saunders,1137,41
47025,2018-11-03,T,Season,1,T,NE,Deer,2018,37,1977,Female,saunders,1137,41
4157,2010-10-14,T,Season,1,T,NE,Deer,2010,30,1967,Male,jefferson,1138,43
9944,2011-11-03,T,Season,1,T,NE,Deer,2011,30,1967,Male,jefferson,1138,44
11870,2012-03-16,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1967,Male,jefferson,1138,45
15181,2012-10-16,T,Season,1,T,NE,Deer,2012,30,1967,Male,jefferson,1138,45
20696,2013-11-06,T,Season,1,T,NE,Deer,2013,30,1967,Male,jefferson,1138,46
22472,2014-03-26,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1967,Male,jefferson,1138,47
25304,2014-09-20,T,Season,1,T,NE,Fall Turkey,2014,24,1967,Male,jefferson,1138,47
25305,2014-09-20,T,Season,1,T,NE,Deer,2014,30,1967,Male,jefferson,1138,47
26074,2014-11-09,T,Season,1,T,NE,Deer,2014,30,1967,Male,jefferson,1138,47
27099,2015-01-02,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1967,Male,jefferson,1138,48
30472,2015-09-07,T,Season,1,T,NE,Deer,2015,30,1967,Male,jefferson,1138,48
33097,2016-02-29,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1967,Male,jefferson,1138,49
35840,2016-08-31,T,Season,1,T,NE,Deer,2016,31,1967,Male,jefferson,1138,49
36584,2016-10-24,T,Season,1,T,NE,Deer,2016,31,1967,Male,jefferson,1138,49
38428,2017-01-30,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1967,Male,jefferson,1138,50
39429,2017-04-23,T,Season,1,T,NE,Spring Turkey,2017,30,1967,Male,jefferson,1138,50
41090,2017-08-28,T,Season,1,T,NE,Deer,2017,37,1967,Male,jefferson,1138,50
41091,2017-08-28,T,Season,1,T,NE,Fall Turkey,2017,30,1967,Male,jefferson,1138,50
42120,2017-11-05,T,Season,1,T,NE,Deer,2017,37,1967,Male,jefferson,1138,50
44480,2018-05-07,T,Annual,1,T,NE,Fish,2018,23,1967,Male,jefferson,1138,51
47112,2018-11-06,T,Season,1,T,NE,Deer,2018,37,1967,Male,jefferson,1138,51
4169,2010-10-15,T,Season,1,T,NE,Deer,2010,30,1957,Male,lancaster,1139,53
9757,2011-10-28,T,Season,1,T,NE,Deer,2011,30,1957,Male,lancaster,1139,54
20695,2013-11-06,T,Season,1,T,NE,Deer,2013,30,1957,Male,lancaster,1139,56
25630,2014-10-21,T,Season,1,T,NE,Deer,2014,30,1957,Male,lancaster,1139,57
31310,2015-11-04,T,Season,1,T,NE,Deer,2015,30,1957,Male,lancaster,1139,58
37364,2016-11-14,T,Season,1,T,NE,Deer,2016,31,1957,Male,lancaster,1139,59
41787,2017-10-20,T,Season,1,T,NE,Deer,2017,37,1957,Male,lancaster,1139,60
46693,2018-10-19,T,Season,1,T,NE,Deer,2018,37,1957,Male,lancaster,1139,61
3230,2010-08-09,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1979,Male,platte,1140,31
4894,2010-11-13,T,Season,1,T,NE,Deer,2010,30,1979,Male,platte,1140,31
9123,2011-09-17,T,Annual,1,T,NE,Hunt,2011,14,1979,Male,platte,1140,32
14949,2012-09-30,T,Annual,1,T,NE,Hunt,2012,14,1979,Male,platte,1140,33
20697,2013-11-06,T,Season,1,T,NE,Deer,2013,30,1979,Male,platte,1140,34
21246,2013-11-21,T,Annual,1,T,NE,Hunt,2013,14,1979,Male,platte,1140,34
21257,2013-11-21,NA,Annual,1,T,NE,WaterFowl,2013,5,1979,Male,platte,1140,34
25312,2014-09-21,T,Annual,1,T,NE,Hunt,2014,14,1979,Male,platte,1140,35
25556,2014-10-15,NA,Annual,1,T,NE,WaterFowl,2014,5,1979,Male,platte,1140,35
26386,2014-11-16,T,Season,1,T,NE,Deer,2014,30,1979,Male,platte,1140,35
28579,2015-04-29,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1979,Male,platte,1140,36
28589,2015-04-29,NA,Annual,1,T,NE,WaterFowl,2015,5,1979,Male,platte,1140,36
31037,2015-10-20,T,Season,1,T,NE,Deer,2015,30,1979,Male,platte,1140,36
34218,2016-05-09,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1979,Male,platte,1140,37
36539,2016-10-22,T,Season,1,T,NE,Deer,2016,31,1979,Male,platte,1140,37
39456,2017-04-24,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1979,Male,platte,1140,38
41649,2017-10-09,T,Season,1,T,NE,Deer,2017,37,1979,Male,platte,1140,38
44631,2018-05-15,T,Annual,1,T,NE,Fish,2018,23,1979,Male,platte,1140,39
46637,2018-10-15,T,Season,1,T,NE,Deer,2018,37,1979,Male,platte,1140,39
1558,2010-04-23,T,Season,1,T,NE,Spring Turkey,2010,24,1966,Male,douglas,1141,44
2286,2010-06-04,T,Annual,1,T,NE,Fish,2010,18.5,1966,Male,douglas,1141,44
3480,2010-09-05,T,Annual,1,T,NE,Hunt,2010,14,1966,Male,douglas,1141,44
6018,2011-01-15,T,Season,1,T,NE,Deer,2010,30,1966,Male,douglas,1141,45
7179,2011-04-29,T,Season,1,T,NE,Spring Turkey,2011,24,1966,Male,douglas,1141,45
9993,2011-11-05,T,Season,1,T,NE,Fall Turkey,2011,24,1966,Male,douglas,1141,45
11296,2012-01-06,T,Season,1,T,NE,Deer,2011,30,1966,Male,douglas,1141,46
12724,2012-04-21,T,Season,1,T,NE,Spring Turkey,2012,24,1966,Male,douglas,1141,46
23150,2014-04-28,T,Season,1,T,NE,Spring Turkey,2014,24,1966,Male,douglas,1141,48
24693,2014-08-01,T,Annual,1,T,NE,Fish,2014,18.5,1966,Male,douglas,1141,48
28609,2015-05-01,T,Season,1,T,NE,Spring Turkey,2015,24,1966,Male,douglas,1141,49
29286,2015-06-11,T,Annual,1,T,NE,Fish,2015,18.5,1966,Male,douglas,1141,49
34086,2016-05-01,T,Season,1,T,NE,Spring Turkey,2016,25,1966,Male,douglas,1141,50
37434,2016-11-16,T,Season,1,T,NE,Deer,2016,31,1966,Male,douglas,1141,50
39311,2017-04-18,T,Season,1,T,NE,Spring Turkey,2017,30,1966,Male,douglas,1141,51
40836,2017-07-31,T,Season,1,T,NE,Deer,2017,37,1966,Male,douglas,1141,51
1890,2010-05-15,T,Annual,1,T,NE,Fish,2010,18.5,1975,Male,NA,1142,35
6855,2011-04-13,T,Annual,1,T,NE,Fish,2011,18.5,1975,Male,NA,1142,36
28235,2015-04-13,T,Annual,1,T,NE,Fish,2015,18.5,1975,Male,NA,1142,40
32548,2016-01-03,T,1-Day,1,T,NE,Fish,2016,7.5,1975,Male,NA,1142,41
33346,2016-03-17,T,Annual,1,T,NE,Fish,2016,19.5,1975,Male,NA,1142,41
40524,2017-07-03,T,Annual,1,T,NE,Fish,2017,23,1975,Male,NA,1142,42
43982,2018-04-11,T,Annual,1,T,NE,Fish,2018,23,1975,Male,NA,1142,43
3186,2010-08-03,T,Annual,1,T,NE,Fish,2010,18.5,1990,Male,NA,1143,20
3187,2010-08-03,T,Season,1,T,NE,Deer,2010,30,1990,Male,NA,1143,20
6875,2011-04-14,T,Annual,1,T,NE,Fish,2011,18.5,1990,Male,NA,1143,21
9617,2011-10-19,T,Season,1,T,NE,Deer,2011,73.5,1990,Male,NA,1143,21
13480,2012-06-03,T,Annual,1,T,NE,Fish,2012,18.5,1990,Male,NA,1143,22
36018,2016-09-08,T,Annual,1,T,NE,Fish,2016,19.5,1990,Male,NA,1143,26
489,2010-01-16,F,Annual,1,F,CO,Hunt,2010,81,1951,Male,NA,1144,59
496,2010-01-16,NA,Annual,1,F,CO,WaterFowl,2010,5,1951,Male,NA,1144,59
1382,2010-04-17,F,Season,1,F,CO,Spring Turkey,2010,91,1951,Male,NA,1144,59
5749,2011-01-03,F,Annual,1,F,CO,Hunt,2011,81,1951,Male,NA,1144,60
5791,2011-01-03,NA,Annual,1,F,CO,WaterFowl,2011,5,1951,Male,NA,1144,60
6876,2011-04-14,F,Season,1,F,CO,Spring Turkey,2011,91,1951,Male,NA,1144,60
11278,2012-01-05,F,Annual,1,F,CO,Hunt,2012,81,1951,Male,NA,1144,61
11291,2012-01-05,NA,Annual,1,F,CO,WaterFowl,2012,5,1951,Male,NA,1144,61
13058,2012-05-10,F,Season,1,F,CO,Spring Turkey,2012,91,1951,Male,NA,1144,61
16858,2013-01-17,F,Annual,1,F,CO,Hunt,2013,81,1951,Male,NA,1144,62
16863,2013-01-17,NA,Annual,1,F,CO,WaterFowl,2013,5,1951,Male,NA,1144,62
17739,2013-04-22,F,Season,1,F,CO,Spring Turkey,2013,91,1951,Male,NA,1144,62
22187,2014-02-02,F,Annual,1,F,CO,Hunt,2014,81,1951,Male,NA,1144,63
22198,2014-02-02,NA,Annual,1,F,CO,WaterFowl,2014,5,1951,Male,NA,1144,63
23274,2014-05-05,F,Season,1,F,CO,Spring Turkey,2014,91,1951,Male,NA,1144,63
27279,2015-01-09,F,Annual,1,F,CO,Hunt,2015,81,1951,Male,NA,1144,64
27291,2015-01-09,NA,Annual,1,F,CO,WaterFowl,2015,5,1951,Male,NA,1144,64
28804,2015-05-11,F,Season,1,F,CO,Spring Turkey,2015,96,1951,Male,NA,1144,64
32705,2016-01-09,F,Annual,1,F,CO,Hunt,2016,82,1951,Male,NA,1144,65
32707,2016-01-09,NA,Annual,1,F,CO,WaterFowl,2016,5.5,1951,Male,NA,1144,65
34313,2016-05-15,F,Season,1,F,CO,Spring Turkey,2016,97,1951,Male,NA,1144,65
38168,2017-01-08,F,Annual,1,F,CO,Hunt,2017,97,1951,Male,NA,1144,66
38197,2017-01-08,NA,Annual,1,F,CO,WaterFowl,2017,10,1951,Male,NA,1144,66
39600,2017-05-06,F,Season,1,F,CO,Spring Turkey,2017,109,1951,Male,NA,1144,66
43233,2018-01-08,F,Annual,1,F,CO,Hunt,2018,97,1951,Male,NA,1144,67
43254,2018-01-08,NA,Annual,1,F,CO,WaterFowl,2018,10,1951,Male,NA,1144,67
44060,2018-04-17,F,Season,1,F,CO,Spring Turkey,2018,109,1951,Male,NA,1144,67
44085,2018-04-19,F,Season,1,F,CO,Spring Turkey,2018,109,1951,Male,NA,1144,67
37850,2016-12-25,T,1-Day,1,T,NE,Fish,2016,7.5,1986,Male,box butte,1145,30
38483,2017-02-08,T,Annual,1,T,NE,Fish,2017,23,1986,Male,box butte,1145,31
42951,2017-12-22,T,Annual,1,T,NE,Fish,2018,23,1986,Male,box butte,1145,31
46305,2018-09-16,T,Annual,1,T,NE,Hunt,2018,18,1986,Male,box butte,1145,32
46614,2018-10-14,T,Season,1,T,NE,Deer,2018,37,1986,Male,box butte,1145,32
2776,2010-06-29,T,Annual,1,T,NE,Fish,2010,18.5,1952,Female,scotts bluff,1146,58
7785,2011-06-06,T,Annual,1,T,NE,Fish,2011,18.5,1952,Female,scotts bluff,1146,59
18356,2013-05-26,T,Annual,1,T,NE,Fish,2013,18.5,1952,Female,scotts bluff,1146,61
23604,2014-05-26,T,Annual,1,T,NE,Fish,2014,18.5,1952,Female,scotts bluff,1146,62
39645,2017-05-08,T,Annual,1,T,NE,Fish,2017,23,1952,Female,scotts bluff,1146,65
43723,2018-03-15,T,Annual,1,T,NE,Fish,2018,23,1952,Female,scotts bluff,1146,66
708,2010-02-17,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1980,Male,colfax,1147,30
6239,2011-02-15,T,Annual,1,T,NE,Hunt Fish Combo,2011,30,1980,Male,colfax,1147,31
11608,2012-02-15,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1980,Male,colfax,1147,32
17059,2013-02-18,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1980,Male,colfax,1147,33
22253,2014-02-18,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1980,Male,colfax,1147,34
27550,2015-02-15,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1980,Male,colfax,1147,35
32982,2016-02-14,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1980,Male,colfax,1147,36
38522,2017-02-15,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1980,Male,colfax,1147,37
43578,2018-02-15,T,Annual,1,T,NE,Hunt Fish Combo,2018,37,1980,Male,colfax,1147,38
4989,2010-11-14,T,Season,1,T,NE,Deer,2010,15.5,1949,Male,douglas,1148,61
7323,2011-05-08,T,Annual,1,T,NE,Fish,2011,18.5,1949,Male,douglas,1148,62
7324,2011-05-08,T,Season,1,T,NE,Spring Turkey,2011,12.5,1949,Male,douglas,1148,62
10368,2011-11-13,T,Season,1,T,NE,Deer,2011,15.5,1949,Male,douglas,1148,62
12545,2012-04-13,T,Season,1,T,NE,Spring Turkey,2012,12.5,1949,Male,douglas,1148,63
15502,2012-11-02,T,Season,1,T,NE,Deer,2012,15.5,1949,Male,douglas,1148,63
18086,2013-05-12,T,Season,1,T,NE,Spring Turkey,2013,12.5,1949,Male,douglas,1148,64
22685,2014-04-09,T,Annual,1,T,NE,Fish,2014,18.5,1949,Male,douglas,1148,65
22829,2014-04-14,T,Season,1,T,NE,Spring Turkey,2014,12.5,1949,Male,douglas,1148,65
25580,2014-10-17,T,Season,1,T,NE,Fall Turkey,2014,12.5,1949,Male,douglas,1148,65
25835,2014-11-01,T,Season,1,T,NE,Deer,2014,30,1949,Male,douglas,1148,65
26537,2014-11-18,T,Season,1,T,NE,Deer,2014,15.5,1949,Male,douglas,1148,65
28403,2015-04-20,T,Season,1,T,NE,Spring Turkey,2015,12.5,1949,Male,douglas,1148,66
31268,2015-11-02,T,Season,1,T,NE,Deer,2015,30,1949,Male,douglas,1148,66
31269,2015-11-02,T,Season,1,T,NE,Fall Turkey,2015,12.5,1949,Male,douglas,1148,66
31975,2015-11-20,T,Season,1,T,NE,Deer,2015,11,1949,Male,douglas,1148,66
33783,2016-04-16,T,Annual,1,T,NE,Fish,2016,19.5,1949,Male,douglas,1148,67
33784,2016-04-16,T,Season,1,T,NE,Spring Turkey,2016,13.5,1949,Male,douglas,1148,67
36442,2016-10-15,T,Season,1,T,NE,Deer,2016,16.5,1949,Male,douglas,1148,67
36443,2016-10-15,T,Season,1,T,NE,Fall Turkey,2016,13.5,1949,Male,douglas,1148,67
39836,2017-05-22,T,Annual,1,T,NE,Fish,2017,23,1949,Male,douglas,1148,68
41829,2017-10-23,T,Season,1,T,NE,Deer,2017,20,1949,Male,douglas,1148,68
44562,2018-05-11,T,Season,1,T,NE,Spring Turkey,2018,16.5,1949,Male,douglas,1148,69
44745,2018-05-22,T,Annual,1,T,NE,Fish,2018,23,1949,Male,douglas,1148,69
46717,2018-10-20,T,Season,1,T,NE,Fall Turkey,2018,16.5,1949,Male,douglas,1148,69
47330,2018-11-11,T,Season,1,T,NE,Deer,2018,37,1949,Male,douglas,1148,69
3839,2010-09-26,T,Season,1,T,NE,Fall Turkey,2010,24,1972,Male,lancaster,1149,38
3840,2010-09-26,T,Season,1,T,NE,Deer,2010,30,1972,Male,lancaster,1149,38
47849,2019-01-11,T,Season,1,T,NE,Deer,2018,14,1972,Male,lancaster,1149,47
3063,2010-07-22,T,Season,1,T,NE,Deer,2010,30,1991,Male,gage,1150,19
13960,2012-07-11,T,Season,1,T,NE,Deer,2012,30,1991,Male,gage,1150,21
19234,2013-07-12,T,Season,1,T,NE,Deer,2013,30,1991,Male,gage,1150,22
25045,2014-09-03,T,Season,1,T,NE,Deer,2014,30,1991,Male,gage,1150,23
30107,2015-08-08,T,Season,1,T,NE,Deer,2015,30,1991,Male,gage,1150,24
35968,2016-09-06,T,Season,1,T,NE,Deer,2016,31,1991,Male,gage,1150,25
40852,2017-08-01,T,Season,1,T,NE,Deer,2017,37,1991,Male,gage,1150,26
46197,2018-09-05,T,Season,1,T,NE,Deer,2018,37,1991,Male,gage,1150,27
13684,2012-06-16,T,Annual,1,T,NE,Fish,2012,18.5,1992,Male,cedar,1151,20
25853,2014-11-02,T,Season,1,T,NE,Deer,2014,30,1992,Male,cedar,1151,22
37116,2016-11-11,T,Annual,1,T,NE,Hunt,2016,15,1992,Male,cedar,1151,24
37117,2016-11-11,T,Season,1,T,NE,Deer,2016,31,1992,Male,cedar,1151,24
37433,2016-11-16,T,Season,1,T,NE,Fall Turkey,2016,25,1992,Male,cedar,1151,24
39502,2017-04-25,T,Season,1,T,NE,Spring Turkey,2017,30,1992,Male,cedar,1151,25
41816,2017-10-22,T,Annual,1,T,NE,Hunt,2017,18,1992,Male,cedar,1151,25
41817,2017-10-22,T,Season,1,T,NE,Deer,2017,37,1992,Male,cedar,1151,25
41818,2017-10-22,T,Season,1,T,NE,Deer,2017,88,1992,Male,cedar,1151,25
45582,2018-07-12,T,Season,1,T,NE,Deer,2018,37,1992,Male,cedar,1151,26
4260,2010-10-21,T,Season,1,T,NE,Deer,2010,6,1995,Female,buffalo,1152,15
9426,2011-10-06,T,Season,1,T,NE,Deer,2011,30,1995,Female,buffalo,1152,16
15222,2012-10-20,T,Season,1,T,NE,Deer,2012,30,1995,Female,buffalo,1152,17
19789,2013-09-03,T,1-Day,1,T,NE,Fish,2013,6.5,1995,Female,buffalo,1152,18
20362,2013-10-20,T,Season,1,T,NE,Deer,2013,30,1995,Female,buffalo,1152,18
23709,2014-05-28,T,Annual,1,T,NE,Fish,2014,18.5,1995,Female,buffalo,1152,19
29441,2015-06-22,T,Annual,1,T,NE,Fish,2015,18.5,1995,Female,buffalo,1152,20
31340,2015-11-05,T,Season,1,T,NE,Deer,2015,30,1995,Female,buffalo,1152,20
36960,2016-11-07,T,Season,1,T,NE,Deer,2016,31,1995,Female,buffalo,1152,21
42159,2017-11-06,T,Season,1,T,NE,Deer,2017,37,1995,Female,buffalo,1152,22
47058,2018-11-04,T,Season,1,T,NE,Deer,2018,37,1995,Female,buffalo,1152,23
3211,2010-08-06,T,Season,1,T,NE,Deer,2010,30,1968,Male,douglas,1153,42
3737,2010-09-19,T,Season,1,T,NE,Deer,2010,11,1968,Male,douglas,1153,42
9034,2011-09-12,T,Season,1,T,NE,Deer,2011,11,1968,Male,douglas,1153,43
9035,2011-09-12,T,Season,1,T,NE,Deer,2011,30,1968,Male,douglas,1153,43
10378,2011-11-13,T,Season,1,T,NE,Deer,2011,30,1968,Male,douglas,1153,43
10522,2011-11-15,T,Season,1,T,NE,Deer,2011,73.5,1968,Male,douglas,1153,43
12835,2012-04-27,T,Season,1,T,NE,Spring Turkey,2012,24,1968,Male,douglas,1153,44
14381,2012-08-15,T,Season,1,T,NE,Deer,2012,30,1968,Male,douglas,1153,44
14382,2012-08-15,T,Season,1,T,NE,Deer,2012,30,1968,Male,douglas,1153,44
15964,2012-11-15,T,Season,1,T,NE,Deer,2012,73.5,1968,Male,douglas,1153,44
19666,2013-08-23,T,Season,1,T,NE,Deer,2013,30,1968,Male,douglas,1153,45
19727,2013-08-31,T,Season,1,T,NE,Deer,2013,11,1968,Male,douglas,1153,45
21236,2013-11-20,T,Season,1,T,NE,Deer,2013,73.5,1968,Male,douglas,1153,45
24928,2014-08-27,T,Season,1,T,NE,Deer,2014,30,1968,Male,douglas,1153,46
